MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
20,128.0,12160,6,4,1953,1953,90.0,1024,0,481,1505,0,0,1505,1,0,1,0,2,1,1,505,0,0,0,162,0,0,0,2,2009,162799
50,60.0,8064,5,7,1949,2006,0.0,0,0,672,672,252,0,924,0,0,1,0,3,1,1,576,0,0,0,0,0,0,2000,7,2007,135648
60,70.0,11184,6,5,1978,1978,92.0,226,500,192,918,765,0,1683,0,0,2,1,3,1,1,440,243,0,0,0,0,0,0,7,2009,183280
20,70.0,8414,6,8,1963,2003,0.0,663,0,396,1068,0,0,1068,0,1,1,0,3,1,0,264,192,0,0,0,0,0,0,2,2006,158030
20,69.0,13284,5,5,1954,1954,0.0,1064,0,319,1383,0,0,1383,1,0,1,0,3,1,1,354,511,116,0,0,0,0,0,6,2008,144948
90,64.0,7018,5,5,1979,1979,0.0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,0,400,0,0,0,0,0,0,0,6,2009,144562
60,71.0,7056,6,5,1963,1963,415.0,400,0,380,983,813,0,1796,1,0,1,1,4,1,1,483,0,50,0,0,0,0,0,10,2008,167685
30,50.0,8765,4,6,1936,1950,0.0,285,0,666,951,0,0,951,0,0,1,0,2,1,0,327,0,28,0,0,0,0,0,4,2006,105216
90,64.0,7018,5,5,1979,1979,0.0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,0,528,154,0,0,0,0,0,0,6,2009,167809
20,100.0,12919,9,5,2009,2010,760.0,2188,0,142,2364,0,0,2364,1,0,2,1,2,1,2,820,0,67,0,0,0,0,0,3,2010,587730
20,65.0,6993,5,7,1961,1994,0.0,465,0,447,1236,0,0,1236,0,0,1,0,3,1,1,288,0,0,0,0,0,0,0,6,2006,120642
20,69.0,7340,4,6,1971,1971,0.0,322,0,536,858,0,0,858,0,0,1,0,2,1,0,684,0,0,0,0,0,0,0,6,2007,116477
20,64.0,8712,5,7,1957,2000,0.0,860,0,132,1306,0,0,1306,1,0,1,0,2,1,0,756,0,0,0,0,0,0,0,5,2009,157277
60,63.0,7875,7,5,2003,2003,0.0,0,0,783,807,702,0,1509,0,0,2,1,3,1,1,393,0,75,0,0,0,0,0,7,2006,200624
20,50.0,14859,7,5,2006,2006,27.0,0,0,1670,1670,0,0,1670,0,0,2,0,3,1,1,690,144,60,0,0,0,0,0,8,2006,215802
20,69.0,6173,5,6,1967,1967,75.0,599,0,277,902,0,0,902,0,0,1,0,3,1,0,288,0,0,0,0,0,0,0,8,2007,131634
20,80.0,9920,5,5,1954,1954,110.0,354,290,412,1063,0,0,1063,1,0,1,0,3,1,0,280,0,0,164,0,0,0,0,2,2010,113862
20,116.0,13501,8,5,2006,2006,208.0,63,0,1560,1636,0,0,1636,1,0,2,0,3,1,1,865,0,60,0,0,0,0,0,6,2007,238787
50,86.0,11500,7,7,1936,1987,0.0,223,0,794,1020,1037,0,2057,0,0,1,1,3,1,1,180,0,0,0,0,322,0,0,6,2006,229684
20,69.0,8885,5,5,1983,1983,0.0,301,324,239,902,0,0,902,1,0,1,0,2,1,0,484,164,0,0,0,0,0,0,6,2006,147971
60,149.0,12589,6,5,2005,2005,0.0,0,0,742,742,742,0,1484,0,0,2,1,3,1,1,390,36,24,0,0,0,0,0,6,2009,168942
90,80.0,11600,5,5,1960,1960,361.0,443,0,662,1105,1169,0,2274,0,0,2,0,5,2,0,480,0,0,0,0,0,0,0,1,2010,115799
20,69.0,9286,5,7,1977,1989,0.0,196,0,1072,1268,0,0,1268,0,0,1,1,3,1,0,252,173,0,0,0,0,0,0,10,2009,167341
30,51.0,6120,5,7,1925,1950,0.0,489,0,279,1015,0,0,1015,0,0,1,0,3,1,0,450,0,0,112,0,120,0,620,7,2006,137153
90,82.0,6270,5,6,1949,1950,0.0,284,0,717,1001,1001,0,2002,0,0,2,0,4,2,0,871,0,0,0,0,0,0,0,8,2007,182049
160,30.0,3000,6,5,2009,2009,76.0,294,0,318,612,612,0,1224,0,0,2,1,2,1,0,528,0,234,0,0,0,0,0,6,2009,128141
160,21.0,2001,4,5,1970,1970,80.0,0,0,546,546,546,0,1092,0,0,1,1,3,1,0,286,0,0,0,0,0,0,0,1,2007,90920
20,50.0,9000,2,3,1949,1950,0.0,50,0,430,480,0,0,480,1,0,0,0,1,1,0,308,0,0,0,0,0,0,0,10,2006,88368
20,69.0,17140,4,6,1956,1956,0.0,1059,0,75,1229,0,0,1229,0,0,1,0,3,1,0,284,0,0,0,0,0,0,0,4,2009,107057
60,103.0,13125,7,5,1991,1991,0.0,48,634,422,912,1215,0,2127,1,0,2,1,4,1,1,833,72,192,224,0,0,0,0,11,2007,269783
20,87.0,11029,6,8,1958,2002,0.0,528,411,245,1414,0,0,1414,1,0,1,0,3,1,1,601,0,51,0,0,190,0,0,5,2008,184089
60,70.0,8462,6,5,1994,1994,105.0,814,0,114,936,785,0,1721,0,1,2,1,3,1,0,471,300,87,0,0,0,0,0,7,2007,271671
90,67.0,8777,5,7,1900,2003,0.0,1084,0,188,1272,928,0,2200,2,0,2,2,4,2,0,0,0,70,0,0,0,0,0,9,2008,119676
20,65.0,10237,6,5,2005,2006,0.0,28,0,1288,1316,0,0,1316,0,0,2,0,3,1,1,397,100,0,0,23,0,0,0,10,2006,143867
120,50.0,8012,6,5,1993,1994,0.0,165,841,598,1617,0,0,1617,1,0,2,0,2,1,1,533,0,69,0,0,0,0,0,7,2008,200260
20,79.0,10240,6,6,1980,1980,157.0,625,1061,0,1686,0,0,1686,1,0,2,0,3,1,1,612,384,131,0,0,0,0,0,5,2006,234259
20,69.0,15611,5,6,1977,1977,0.0,767,93,266,1126,0,0,1126,0,1,2,0,3,1,0,540,180,0,0,0,0,0,0,3,2008,146713
60,93.0,11999,8,5,2003,2004,340.0,0,0,1181,1234,1140,0,2374,0,0,2,1,4,1,1,656,104,100,0,0,0,0,0,5,2007,272174
60,69.0,9900,7,5,1968,1968,342.0,552,0,280,1098,880,0,1978,0,0,2,1,4,1,1,486,0,43,0,0,0,0,0,4,2008,140717
20,69.0,11838,8,5,2001,2001,0.0,0,0,1753,1788,0,0,1788,0,0,2,0,3,1,1,522,202,151,0,0,0,0,0,6,2009,267104
60,69.0,13006,7,5,1997,1997,285.0,0,0,964,993,1243,0,2236,0,0,2,1,4,1,1,642,0,0,0,0,0,0,0,11,2006,228288
20,73.0,8925,8,5,2007,2007,0.0,16,0,1450,1466,0,0,1466,0,0,2,0,3,1,0,610,100,18,0,0,0,0,0,7,2009,236819
20,70.0,9100,5,6,1965,1965,0.0,338,466,121,925,0,0,925,0,1,1,0,2,1,0,429,0,0,0,0,0,0,0,7,2009,193491
20,84.0,11670,9,5,2006,2006,302.0,0,0,1905,1905,0,0,1905,0,0,2,0,3,1,1,788,0,191,0,0,0,0,0,3,2007,307828
20,63.0,8487,7,5,2004,2004,210.0,20,0,1480,1500,0,0,1500,0,0,2,0,3,1,0,570,192,36,0,0,0,0,0,8,2009,178032
20,313.0,27650,7,7,1960,2007,0.0,425,0,160,2069,0,0,2069,1,0,2,0,4,1,1,505,0,0,0,0,0,0,0,11,2008,233679
30,52.0,5825,4,5,1926,1953,108.0,0,0,600,747,0,0,747,0,0,1,0,1,1,0,528,0,0,32,0,0,0,0,6,2006,89843
20,67.0,10083,7,5,2003,2003,0.0,833,0,343,1200,0,0,1200,1,0,2,0,2,1,0,555,0,41,0,0,0,0,0,8,2009,214809
60,75.0,9675,7,5,2005,2005,0.0,341,0,772,1113,858,0,1971,0,0,2,1,3,1,1,689,0,48,0,0,0,0,0,2,2009,236589
60,73.0,8760,7,5,2006,2006,0.0,464,0,927,1391,571,0,1962,0,0,2,1,3,1,0,868,0,90,0,0,0,0,0,8,2006,192580
70,69.0,24090,7,7,1940,1950,0.0,0,0,1032,1207,1196,0,2403,0,0,2,0,4,1,2,349,56,0,318,0,0,0,0,6,2010,160932
90,55.0,12640,6,5,1976,1976,0.0,936,396,396,1728,0,0,1728,0,0,2,0,4,2,0,574,40,0,0,0,0,0,0,7,2006,180818
60,69.0,8755,7,5,1999,1999,298.0,772,0,220,1022,1038,0,2060,1,0,2,1,3,1,1,390,0,0,0,168,0,0,0,6,2009,312651
90,42.0,7711,4,3,1977,1977,0.0,1440,0,0,1440,0,0,1440,2,0,2,0,4,2,0,0,321,0,0,0,0,0,0,8,2007,150956
90,100.0,25000,5,4,1967,1967,0.0,0,0,1632,1632,0,0,1632,0,0,2,0,4,2,0,576,0,0,0,0,0,0,0,6,2007,162576
20,69.0,14375,6,6,1958,1958,541.0,111,354,354,1344,0,0,1344,0,1,1,0,3,1,1,525,0,118,0,0,233,0,0,1,2009,152506
50,98.0,8820,5,6,1890,1996,0.0,1088,0,0,1188,561,120,1869,0,0,1,0,2,1,0,456,48,0,244,0,0,0,0,9,2009,101158
80,70.0,8163,5,6,1959,1959,128.0,748,294,102,1144,0,0,1144,1,0,1,0,3,1,1,796,86,0,0,0,0,0,0,3,2006,164071
20,85.0,14536,8,5,2002,2003,236.0,1300,0,316,1629,0,0,1629,1,0,2,0,3,1,1,808,0,252,0,0,0,0,0,11,2007,275635
60,65.0,14006,7,5,2002,2002,144.0,0,0,936,936,840,0,1776,0,0,2,1,3,1,1,474,144,96,0,0,0,0,0,2,2006,214307
20,78.0,9360,6,7,1972,2006,0.0,982,0,179,1381,0,0,1381,1,0,1,1,3,1,1,676,0,0,0,0,0,0,0,3,2010,191269
20,60.0,7200,5,8,1950,2002,0.0,398,149,317,864,0,0,864,1,0,1,0,3,1,0,720,194,0,0,0,0,0,0,7,2007,162226
20,60.0,7800,5,5,1965,1965,0.0,641,0,187,965,0,0,965,1,0,1,0,3,1,0,300,421,0,0,0,0,0,0,7,2006,135348
85,60.0,7200,5,8,1972,2003,0.0,660,0,108,768,0,0,768,0,1,1,0,2,1,0,396,192,0,0,0,0,0,0,4,2009,135161
60,69.0,11075,5,4,1969,1969,232.0,562,193,29,1168,800,0,1968,0,1,2,1,4,1,1,530,305,189,0,0,0,0,400,9,2008,153848
90,35.0,9400,6,5,1975,1975,250.0,945,0,0,980,0,0,980,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,10,2006,142273
90,82.0,7136,6,6,1946,1950,423.0,484,0,495,979,979,0,1958,0,0,2,0,4,2,0,492,0,0,0,0,0,0,0,8,2007,124445
160,24.0,1300,6,6,1980,1980,0.0,285,0,276,561,668,0,1229,0,0,1,1,2,1,1,462,150,0,0,0,0,0,0,5,2009,149199
20,70.0,7420,5,5,1962,1962,0.0,417,0,640,1057,0,0,1057,0,0,1,0,3,1,0,576,0,0,0,0,0,0,0,4,2007,106457
20,65.0,8450,7,5,2003,2003,0.0,699,0,638,1337,0,0,1337,1,0,2,0,3,1,0,531,0,39,0,0,0,0,0,10,2007,195822
160,24.0,2572,7,5,1999,1999,0.0,604,0,92,696,720,0,1416,1,0,2,1,3,1,0,484,0,44,0,0,0,0,0,5,2010,200485
20,50.0,7207,5,7,1958,2008,0.0,696,0,162,858,0,0,858,1,0,1,0,2,1,0,0,117,0,0,0,0,0,0,2,2010,141130
60,69.0,12227,6,7,1977,1995,424.0,896,0,434,1542,1330,0,2872,1,0,2,1,4,1,1,619,550,282,0,0,0,0,0,7,2008,220575
160,24.0,2308,6,6,1976,1976,0.0,556,0,248,804,744,0,1548,1,0,2,1,3,1,1,440,48,0,0,0,0,0,0,7,2007,174582
20,122.0,11923,9,5,2007,2007,0.0,0,0,1800,1800,0,0,1800,0,0,2,0,2,1,0,702,288,136,0,0,0,0,0,5,2009,246132
60,80.0,11316,7,5,2002,2003,44.0,624,0,193,824,1070,0,1894,1,0,2,1,4,1,1,510,0,40,0,0,0,0,0,2,2010,221049
60,65.0,10237,6,5,2005,2007,0.0,0,0,783,783,701,0,1484,0,0,2,1,3,1,1,393,0,72,0,0,0,0,0,7,2007,218745
50,130.0,9600,5,7,1940,1950,0.0,428,0,300,976,332,0,1308,1,0,1,1,2,1,2,256,0,70,0,0,0,0,0,6,2009,150537
20,69.0,7390,5,7,1955,1955,151.0,902,0,196,1098,0,0,1098,1,0,1,0,3,1,0,260,0,0,0,0,0,0,0,7,2008,104167
50,50.0,5925,3,6,1910,1950,0.0,0,0,600,600,368,0,968,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,5,2009,66871
190,75.0,10382,6,5,1958,1958,105.0,513,0,75,1095,0,0,1095,1,0,1,0,2,1,0,264,0,0,0,0,0,0,0,3,2006,132001
50,60.0,10800,4,4,1949,1950,0.0,0,0,720,720,472,0,1192,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,12,2006,79983
160,36.0,2268,7,5,2003,2004,106.0,567,0,197,764,862,0,1626,0,0,2,0,2,1,0,474,0,27,0,0,0,0,0,7,2009,130138
120,55.0,7892,6,5,1979,1979,0.0,0,0,918,918,0,0,918,0,0,2,0,2,1,1,264,28,0,0,0,0,0,0,4,2010,175674
20,95.0,11639,7,5,2007,2008,0.0,0,0,1428,1428,0,0,1428,0,0,2,0,3,1,0,480,0,120,0,0,0,0,0,12,2008,186885
70,60.0,11414,7,8,1910,1993,0.0,0,0,728,1136,883,0,2019,0,0,1,0,3,1,0,532,509,135,0,0,0,0,0,10,2009,164513
160,69.0,2651,7,5,2000,2000,0.0,641,0,32,673,709,0,1382,1,0,2,1,3,1,0,490,153,50,0,0,0,0,0,4,2006,169670
30,51.0,5900,4,7,1923,1958,0.0,0,0,440,869,0,0,869,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,8,2006,105571
120,35.0,4274,7,5,2006,2007,0.0,1106,0,135,1241,0,0,1241,1,0,1,1,1,1,0,569,0,116,0,0,0,0,0,11,2007,210282
20,68.0,9450,4,5,1954,1954,0.0,552,0,342,894,0,0,894,0,0,1,0,3,1,0,400,0,0,0,0,0,0,0,5,2007,96961
20,80.0,8816,5,6,1963,1963,0.0,651,0,470,1121,0,0,1121,1,0,1,0,3,1,0,480,0,80,0,0,0,0,0,6,2009,122187
85,69.0,12122,7,9,1961,2007,210.0,867,0,77,999,0,0,999,1,0,1,0,3,1,0,588,144,76,0,0,0,0,0,7,2008,187161
60,98.0,12203,8,5,1998,1999,975.0,854,0,371,1276,1336,0,2612,1,0,2,1,4,1,1,676,250,0,0,0,0,0,0,7,2009,334145
20,43.0,3182,7,5,2007,2007,16.0,0,0,1266,1266,0,0,1266,0,0,2,0,2,1,1,388,100,16,0,0,0,0,0,3,2008,164257
60,69.0,11250,8,5,2002,2002,0.0,0,0,1128,1149,1141,0,2290,0,0,2,1,4,1,1,779,0,0,0,0,0,0,0,5,2008,276481
90,75.0,10125,5,5,1977,1977,0.0,0,0,0,1302,432,0,1734,0,0,2,0,4,2,0,539,0,0,0,0,0,0,0,8,2009,130092
190,68.0,10880,5,5,1950,1950,0.0,1040,0,124,1164,0,0,1164,1,0,1,0,3,1,0,240,0,48,0,0,0,0,0,8,2008,116474
50,59.0,5310,6,8,1910,2003,0.0,0,0,485,1001,634,0,1635,0,0,1,0,2,1,0,255,394,0,0,0,0,0,0,6,2006,173321
20,83.0,10159,9,5,2009,2010,450.0,1646,0,284,1940,0,0,1940,1,0,2,1,3,1,1,606,168,95,0,0,0,0,0,4,2010,251124
60,69.0,12046,6,6,1976,1976,298.0,156,0,692,1118,912,0,2030,0,0,2,1,4,1,1,551,0,224,0,0,0,0,0,6,2007,151209
60,65.0,8125,7,5,2006,2006,0.0,0,0,770,778,798,0,1576,0,0,2,1,3,1,0,614,0,50,0,0,0,0,0,8,2006,226801
60,82.0,9452,8,5,1997,1998,423.0,1074,0,322,1407,985,0,2392,1,0,2,1,3,1,1,870,0,70,0,0,0,0,0,6,2006,282206
70,121.0,17671,8,9,1882,1986,0.0,216,0,700,916,826,0,1742,0,0,1,1,4,1,1,424,0,169,0,0,0,0,0,11,2009,180543
60,80.0,9760,6,8,1964,1993,340.0,536,117,169,1020,831,0,1851,0,0,2,1,3,1,1,440,239,42,0,0,0,0,0,7,2007,197174
60,68.0,8846,6,5,2005,2006,0.0,0,0,750,750,750,0,1500,0,0,2,1,3,1,0,564,0,35,0,0,0,0,0,8,2006,213842
20,96.0,12456,10,5,2006,2007,230.0,1172,0,528,1718,0,0,1718,1,0,2,0,3,1,1,786,216,48,0,0,0,0,0,7,2009,332797
50,51.0,4712,4,7,1946,1950,0.0,384,0,363,774,456,0,1230,1,0,1,1,3,1,0,305,0,57,0,0,63,0,0,8,2006,113561
20,69.0,10659,5,6,1961,1961,0.0,915,0,135,1050,0,0,1050,1,0,1,0,3,1,0,368,0,319,0,0,0,0,0,1,2006,109496
20,69.0,11717,6,6,1970,1970,571.0,0,0,1442,1442,0,0,1442,0,0,2,0,2,1,1,615,371,0,0,0,0,0,0,2,2009,176757
30,60.0,9786,3,4,1922,1950,0.0,0,0,1007,1077,0,0,1077,0,0,1,0,3,1,1,210,0,100,48,0,0,0,0,5,2006,91118
20,64.0,6762,7,5,2006,2006,24.0,686,0,501,1208,0,0,1208,1,0,2,0,2,1,0,632,105,61,0,0,0,0,0,2,2010,214435
20,74.0,10206,3,3,1952,1952,0.0,0,0,0,944,0,0,944,0,0,1,0,2,1,0,528,0,0,0,0,0,0,0,7,2009,74213
30,60.0,5400,5,6,1920,1950,0.0,0,0,691,691,0,0,691,0,0,1,0,2,1,0,216,0,20,94,0,0,0,0,1,2007,74720
20,75.0,11957,8,5,2006,2006,53.0,24,0,1550,1574,0,0,1574,0,0,2,0,3,1,1,824,144,104,0,0,0,0,0,7,2008,229928
90,69.0,11500,5,6,1976,1976,164.0,0,0,1680,1680,0,0,1680,0,0,2,0,4,2,0,528,0,0,0,0,0,0,0,6,2007,133127
120,43.0,3182,7,5,2005,2006,16.0,16,0,1330,1504,0,0,1504,0,0,2,0,1,1,1,457,156,0,0,0,0,0,0,5,2009,186900
80,65.0,8385,5,8,1977,1977,220.0,595,0,390,985,0,0,985,0,0,2,0,3,1,0,328,210,0,0,0,0,0,0,11,2008,125114
20,69.0,12155,6,3,1970,1970,0.0,1237,0,420,1657,0,0,1657,0,1,2,0,3,1,1,484,0,0,0,0,147,0,0,3,2007,180640
160,21.0,2217,4,4,1970,1970,0.0,273,273,0,546,546,0,1092,0,0,1,1,3,1,0,286,238,0,0,0,0,0,0,8,2009,66613
20,43.0,12118,7,5,2004,2005,108.0,0,0,1710,1710,0,0,1710,0,0,2,0,3,1,1,550,100,48,0,0,180,0,0,4,2009,231244
50,60.0,6000,5,5,1926,1950,0.0,0,0,1008,1008,0,514,1522,0,0,2,0,4,1,0,0,0,0,138,0,0,0,0,6,2006,118967
50,115.0,21286,5,5,1948,1950,0.0,0,0,720,720,551,0,1271,0,0,2,0,4,1,1,312,0,0,108,0,0,0,0,8,2008,128473
90,75.0,9825,5,5,1965,1965,0.0,0,0,0,1664,0,0,1664,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,5,2010,139323
70,55.0,10592,6,7,1923,1996,0.0,0,0,602,900,602,0,1502,0,0,1,1,3,1,2,180,96,0,112,0,53,0,0,8,2007,151081
30,60.0,7200,5,4,1910,2006,0.0,247,465,310,1022,0,0,1022,1,0,1,0,2,1,0,280,0,30,226,0,0,0,0,6,2009,90251
20,60.0,11664,6,5,1948,1950,206.0,336,0,746,1082,0,0,1082,0,0,1,0,2,1,1,240,0,130,0,0,0,0,0,11,2007,128005
60,70.0,8400,8,6,2001,2001,0.0,643,0,167,810,855,0,1665,1,0,2,1,3,1,0,528,0,45,0,0,0,0,0,11,2009,232316
20,73.0,11883,7,5,1996,1996,196.0,690,0,814,1504,0,0,1504,1,0,2,0,3,1,1,478,115,66,0,0,0,0,0,6,2009,197734
120,69.0,5814,8,5,1984,1984,0.0,1036,0,184,1360,0,0,1360,1,0,1,0,1,1,1,565,63,0,0,0,0,0,0,8,2009,186864
80,69.0,10784,7,5,1991,1992,76.0,0,0,384,802,670,0,1472,0,0,2,1,3,1,1,402,164,0,0,0,0,0,0,5,2007,143844
120,43.0,3013,7,5,2005,2005,145.0,16,0,1346,1506,0,0,1506,0,0,2,0,2,1,1,440,142,20,0,0,0,0,0,4,2006,218091
20,60.0,7024,4,5,2005,2005,0.0,1024,0,108,1132,0,0,1132,1,0,1,1,2,1,0,451,252,64,0,0,0,0,0,6,2008,133122
20,64.0,7406,7,5,2006,2006,84.0,684,0,515,1220,0,0,1220,1,0,2,0,2,1,0,632,105,54,0,0,0,0,0,7,2006,168748
50,52.0,9439,5,5,1930,1950,0.0,324,0,588,912,336,0,1248,0,0,1,0,2,1,0,160,0,0,192,0,0,0,0,3,2007,97259
120,43.0,3182,7,5,2005,2006,14.0,16,0,1330,1504,0,0,1504,0,0,2,0,2,1,1,437,156,20,0,0,0,0,0,5,2008,211227
20,69.0,15498,8,6,1976,1976,0.0,1165,400,0,2898,0,0,2898,1,0,2,0,2,1,1,665,0,72,174,0,0,0,0,5,2008,385110
20,70.0,7700,5,5,1972,1972,0.0,138,468,276,882,0,0,882,1,0,1,0,3,1,0,461,96,0,0,0,0,0,0,3,2007,129372
20,73.0,9300,5,5,1960,1960,324.0,697,0,571,1264,0,0,1264,1,0,1,0,3,1,2,461,0,0,0,0,143,0,0,4,2010,185837
20,71.0,9520,8,5,2007,2008,338.0,1513,0,125,1646,0,0,1646,1,0,2,0,3,1,1,800,192,44,0,0,0,0,0,4,2008,283162
50,79.0,9492,5,5,1941,1950,0.0,368,41,359,968,408,0,1376,1,0,1,0,3,1,1,240,0,0,0,0,0,0,0,4,2007,123700
160,21.0,1680,6,7,1972,1972,281.0,317,0,355,672,546,0,1218,0,1,1,1,3,1,0,264,0,28,0,0,0,0,0,5,2006,113723
190,69.0,7082,5,8,1916,1995,0.0,0,0,686,948,980,0,1928,0,0,2,0,5,2,0,0,0,0,228,0,0,0,0,7,2006,116391
75,102.0,15863,7,3,1920,1970,0.0,523,0,301,1687,998,397,3082,1,0,2,1,5,1,2,672,136,63,0,0,0,0,0,8,2009,303379
60,69.0,14541,8,7,1993,1993,0.0,1012,0,326,1352,1168,0,2520,1,0,2,1,5,1,1,796,209,55,0,0,0,0,0,11,2006,419025
20,69.0,8125,7,5,2002,2002,295.0,986,0,668,1654,0,0,1654,1,0,2,0,3,1,0,900,0,136,0,0,0,0,0,2,2006,243693
30,50.0,6305,5,7,1938,1950,0.0,0,0,920,954,0,0,954,0,0,1,0,2,1,1,240,0,0,0,0,0,0,0,6,2007,97624
20,69.0,11500,4,3,1957,1957,0.0,0,0,0,845,0,0,845,0,0,1,0,3,1,0,290,186,0,0,0,0,0,0,1,2009,65200
20,89.0,12898,9,5,2007,2008,70.0,1022,0,598,1620,0,0,1620,1,0,2,0,2,1,1,912,228,0,0,0,0,0,0,9,2009,359560
60,69.0,9240,8,5,2001,2002,396.0,0,0,1055,1055,1208,0,2263,0,0,2,1,3,1,1,905,0,45,0,0,189,0,0,9,2008,261479
160,21.0,1533,4,6,1970,2008,0.0,0,0,546,798,546,0,1344,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,5,2009,91386
180,21.0,1477,4,4,1970,1970,0.0,509,0,121,630,0,0,630,1,0,1,0,1,1,0,286,0,0,0,0,0,0,0,4,2009,96207
20,88.0,13125,5,4,1957,2000,67.0,168,682,284,1803,0,0,1803,1,0,2,0,3,1,1,484,0,0,0,0,0,0,0,1,2006,156028
60,69.0,9130,6,8,1966,2000,252.0,400,64,336,800,832,0,1632,0,1,1,1,4,1,0,484,0,40,0,0,0,0,0,7,2008,167951
120,34.0,5381,6,5,2005,2005,135.0,900,0,406,1306,0,0,1306,1,0,2,0,1,1,1,624,170,63,0,0,0,0,0,8,2009,181249
60,86.0,11839,7,5,1990,1990,99.0,1085,0,390,1532,797,0,2329,1,0,2,1,4,1,1,514,192,121,0,0,0,0,0,5,2008,242293
20,80.0,9600,8,5,1981,1981,0.0,1104,0,1420,2524,0,0,2524,1,0,2,1,4,1,1,542,474,120,0,0,0,0,0,7,2009,287771
20,69.0,13680,3,5,1955,1955,0.0,0,0,0,1733,0,0,1733,0,0,2,0,4,1,1,452,0,0,0,0,0,0,0,6,2009,107402
60,85.0,16056,9,5,2005,2006,208.0,240,0,1752,1992,876,0,2868,0,0,3,1,4,1,1,716,214,108,0,0,0,0,0,7,2006,391260
20,57.0,9245,5,5,1994,1995,0.0,686,0,304,990,0,0,990,0,1,1,0,3,1,0,672,0,0,0,0,0,0,0,2,2008,138458
20,100.0,21750,5,4,1960,2006,75.0,0,0,0,1771,0,0,1771,0,0,1,0,3,1,1,336,0,0,0,0,0,0,0,11,2009,136860
20,60.0,11100,4,7,1946,2006,0.0,0,0,0,930,0,0,930,0,0,1,0,2,1,0,308,0,0,0,0,0,0,0,4,2010,90832
20,73.0,8993,7,5,2007,2007,0.0,0,0,1302,1302,0,0,1302,0,0,2,0,3,1,0,436,0,22,0,0,0,0,0,8,2007,168913
20,103.0,11175,7,5,2007,2007,0.0,0,0,1316,1316,0,0,1316,0,0,2,0,3,1,1,440,0,20,0,0,0,0,0,10,2007,180598
60,100.0,9500,6,6,1964,1978,272.0,442,0,374,1127,850,0,1977,0,1,1,1,4,1,1,540,0,52,0,0,0,0,0,6,2007,157396
20,68.0,8562,5,6,1957,2002,145.0,383,0,833,1526,0,0,1526,0,0,1,0,4,1,1,364,116,78,0,0,0,0,0,5,2010,170805
60,90.0,11367,8,5,2002,2002,210.0,932,0,133,1091,898,0,1989,1,0,2,1,3,1,1,586,199,60,0,0,0,0,0,11,2006,357154
20,104.0,11361,6,5,1976,1976,160.0,644,0,549,1523,0,0,1523,0,1,2,0,3,1,1,478,0,0,0,0,189,0,0,5,2008,134272
120,43.0,7052,7,5,2005,2005,240.0,659,0,705,1364,0,0,1364,1,0,2,0,2,1,1,484,192,36,0,0,0,0,0,6,2006,215818
60,69.0,29959,7,6,1994,1994,0.0,595,0,378,979,871,0,1850,0,0,2,1,3,1,1,467,168,98,0,0,0,0,0,1,2009,238032
60,96.0,11308,9,5,2008,2008,154.0,936,0,168,1130,1054,0,2184,1,0,2,1,3,1,1,836,0,102,0,0,0,0,0,7,2009,298610
50,69.0,11275,6,7,1932,1950,480.0,297,557,0,1096,895,0,1991,0,0,1,1,3,1,1,432,0,0,19,0,0,0,0,3,2007,148572
120,41.0,4920,8,5,2001,2001,0.0,616,0,722,1338,0,0,1338,1,0,2,0,2,1,0,582,0,0,170,0,0,0,0,4,2010,220540
30,120.0,18000,3,4,1935,1950,0.0,0,0,894,894,0,0,894,0,0,1,0,2,1,0,1248,0,20,0,0,0,0,560,8,2008,87602
190,85.0,13600,5,5,1900,1950,0.0,0,0,662,1422,915,0,2337,0,0,2,0,5,2,0,560,0,57,0,0,0,0,0,9,2007,132992
30,50.0,6000,6,6,1925,1980,0.0,397,0,706,1103,0,0,1103,0,0,1,0,2,1,1,440,166,120,0,0,0,0,0,7,2006,139398
20,69.0,11000,5,6,1966,1966,200.0,740,230,184,1154,0,0,1154,0,0,1,1,3,1,1,480,0,58,0,0,0,0,0,11,2009,149240
60,80.0,14000,7,5,1996,1997,0.0,1201,0,105,1306,954,0,2260,1,0,2,1,3,1,0,533,296,44,0,0,0,0,0,4,2010,231419
60,59.0,7837,6,7,1993,1994,0.0,0,0,799,799,772,0,1571,0,0,2,1,3,1,1,380,0,40,0,0,0,0,0,5,2009,172984
